Menu1,Menu2,Compras menores,Menu4,Menu5,Titulo,Folder,archivo,size(in Kb),extension
,,Compras y contrataciones,Relación de compras por debajo del umbral,Relación de Compras por debajo del umbral - 2020,Compras por debajo del Umbral octubre/2020,2020/11/,Compras-por-debajo-Umbral-Octubre-2020.pdf,43.668,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,OCTUBRE-2020,ADQUISICI√ìN CONSUMIBLES DE IMPRESORA. OPTIC-DAF-CM-2020-0023,Certificación Cuota a Comprometer Centroxpert STE Srl,2020/11/,Compromiso-Centroxpert-Srl.pdf,36.558,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,OCTUBRE-2020,ADQUISICI√ìN CONSUMIBLES DE IMPRESORA. OPTIC-DAF-CM-2020-0023,Certificación Cuota a Comprometer Compu-Office Dominicana Srl,2020/11/,Compromiso-Compu-Office-Srl.pdf,68.15,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN E INSTALACI√ìN DE EQUIPOS PARA ENERGIZAR LOS DISPOSITIVOS DE COMUNICACI√ìN DEL DATA CENTER DEL ESTADO... OPTIC-CCC-PEEX-2020-0002,Certificación de Cuota a Comprometer,2020/11/,Compromiso-Critical-Power.pdf,237.949,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Convotaria,2020/11/,CONVOCATORIA-CM-2020-0024.pdf,201.022,pdf
,,Compras y contrataciones,Relación de estado de cuentas de suplidores,Estado de Cuentas de Suplidores - 2020,Estado de Cuentas al Suplidor octubre/2020,2020/11/,CUENTA-POR-SUPLIDORES.pdf,199.432,pdf
,,Presupuesto,Ejecución del presupuesto,Ejecución Presupuestaria 2020,"Ejecución de Gastos y Aplicaciones Financieras, Octubre 2020",2020/11/,EJECUCION-DE-GASTOS-Y-APLICACIONES-FINANCIERAS-OCTUBRE-2020.pdf,339.006,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN E INSTALACI√ìN DE EQUIPOS PARA ENERGIZAR LOS DISPOSITIVOS DE COMUNICACI√ìN DEL DATA CENTER DEL ESTADO... OPTIC-CCC-PEEX-2020-0002,Especificaciones Tecnicas,2020/11/,Esp-Tecnicas-Rack-ATS.pdf,566.218,pdf
,,,,,,2020/11/,Especificaciones-Tecnicas-Publicida-en-TV-1.pdf,513.582,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE PUBLICIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0007,Especificaciones tecnicas,2020/11/,Especificaciones-Tecnicas-Publicida-en-TV-2.pdf,513.582,pdf
,,,,,,2020/11/,Especificaciones-Tecnicas-Publicida-en-TV.pdf,513.582,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Especificaciones t√©cnicas,2020/11/,Especificaciones-Tecnicas-Renovacion-de-Certificados.pdf,1586.247,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Certificación Existencia de Fondos,2020/11/,Existencia-de-Fondos-Renovacion-Certificados.pdf,758.111,pdf
,,,,,,2020/11/,Indice-de-Documentos-disponibles-para-la-entrega-Octubre-2020.pdf,660.915,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2020,Informe de Tesorer√≠a (Ingresos y Egresos) Octubre,2020/11/,Informe-de-Tesoreria-Ingreso-y-Egresos-Octubre-2020.pdf,339.006,pdf
,Finanzas,Relación de ingresos y egresos,Libramientos,Libramientos 2020,Libramientos emitidos ‚Äì Octubre 2020,2020/11/,LIBRAMIENTOS-EMITIDOS-MES-DE-OCTUBRE-2020.pdf,297.889,pdf
,,,,,,2020/11/,Lista-nombre-Miembros-CIGETIC.pdf,173.161,pdf
,,Compras y contrataciones,Hist√≥rico lista de compras y contrataciones realizadas y aprobadas,Compras y Contrataciones - 2020,Listado de Compras realizadas y aprobadas septiembre 2020,2020/11/,Listado-de-Compras-relalizadas-Septiembre-2020.pdf,497.66,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Listado de Participantes,2020/11/,Listado-de-Participantes-CM-0024.pdf,192.15,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN E INSTALACI√ìN DE EQUIPOS PARA ENERGIZAR LOS DISPOSITIVOS DE COMUNICACI√ìN DEL DATA CENTER DEL ESTADO... OPTIC-CCC-PEEX-2020-0002,Listado de participantes,2020/11/,Listado-de-Participantes-PEEX-2020-0002.pdf,187.002,pdf
Compras y contrataciones,Compras menores,Compras Menores 2018,Agosto 2018,Uniformes Institucionales 2018 - OPTIC-DAF-CM-2018-0035,Listado de participantes,2019/08/,Listado-de-Participantes.pdf,185.674,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,OCTUBRE-2020,ADQUISICI√ìN CONSUMIBLES DE IMPRESORA. OPTIC-DAF-CM-2020-0023,Listado de participantes,2020/11/,Listado-Participantes-CM-2020-0023.pdf,34.011,pdf
,,,,,,2020/11/,NOMINA-DATOS-ABIERTOS-ENERO-2018-OCTUBRE-2020-CSV.csv,1052.312,csv
,,,,,,2020/11/,NOMINA-DATOS-ABIERTOS-ENERO-2018-OCTUBRE-2020-ODS.ods,470.211,ods
,,,,,,2020/11/,NOMINA-DATOS-ABIERTOS-ENERO-2018-OCTUBRE-2020-XLSX.xlsx,365.85,xlsx
,Recursos Humanos,Nómina,Nómina 2020,Nómina de Octubre 2020,"Nómina de Sueldos: Personal de Vigilancia, Octubre 2020",2020/11/,NOMINA-PERSONAL-DE-SEGURIDAD-OCTUBRE-2020.pdf,198.077,pdf
,Recursos Humanos,Nómina,Nómina 2020,Nómina de Octubre 2020,"Nómina de Sueldos: Personal fijo, Octubre 2020",2020/11/,NOMINA-PERSONAL-FIJO-OCTUBRE-2020.pdf,358.063,pdf
,Recursos Humanos,Nómina,Nómina 2020,Nómina de Octubre 2020,"Nómina de Sueldos: T√©cnico Contratado, Octubre 2020",2020/11/,NOMINA-TECNICO-CONTRATADO-OCTUBRE-2020.pdf,298.898,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,OCTUBRE-2020,ADQUISICI√ìN CONSUMIBLES DE IMPRESORA. OPTIC-DAF-CM-2020-0023,"Orden de Compras Centroxpert STE,Srl",2020/11/,Orden-de-Compras-Centroxpert-Srl.pdf,42.701,pdf
,,,,,Orden de Compras Compu-Office Dominicana Srl,2020/02/,Orden-de-Compras-Compu-Office.pdf,81.574,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN E INSTALACI√ìN DE EQUIPOS PARA ENERGIZAR LOS DISPOSITIVOS DE COMUNICACI√ìN DEL DATA CENTER DEL ESTADO... OPTIC-CCC-PEEX-2020-0002,Orden de Compras,2020/11/,Orden-de-Compras-Critical-Power-Srl.pdf,459.929,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE PUBLICIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0007,Orden de Compras,2020/11/,Orden-de-Compras-Publicidad-T.V..pdf,462.913,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,NOVIEMBRE,SERVICIO DE ACTUALIZACI√ìN Y MANTENIMIENTO DE EQUIPOS FIREWALL... OPTIC-CCC-CP-2020-0004,Pliego de Condiciones / Especificaciones T√©cnicas,2020/11/,Pliego-de-Condiciones-1.pdf,1634.23,pdf
,,,,,,2020/11/,Pliego-de-Condiciones.pdf,1634.23,pdf
,,,Presupuesto,Presupuesto Aprobado,Presupuesto Aprobado - Octubre 2020,2020/11/,PRESUPUESTO-DE-GASTOS-Y-APLICACIONES-FINANCIERAS-OCTUBRE-2020.pdf,371.403,pdf
,,Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,Proceso de Excepción octubre/2020,2020/11/,Procesos-Excepción-Octubre-2020.pdf,24.582,pdf
,,Compras y contrataciones,Hist√≥rico lista de compras y contrataciones realizadas y aprobadas,Compras y Contrataciones - 2020,Listado de Compras realizadas y aprobadas octubre 2020,2020/11/,Relacion-Orden-Compras-Octubre-2020.pdf,47.739,pdf
,,,,,,2020/11/,RESOLUCION-0023-2020-que-modifica-el-nombre-CAMWEB-por-CIGETIC-1.pdf,1140.656,pdf
,,,,,,2020/11/,RESOLUCION-0023-2020-que-modifica-el-nombre-CAMWEB-por-CIGETIC.pdf,1140.656,pdf
,,,,,,2020/11/,Resolución-Administrativa-0025-20-modifica-el-Comit√©-de-Compras-1.pdf,1602.805,pdf
,,,,,,2020/11/,Resolución-Administrativa-0025-20-modifica-el-Comit√©-de-Compras.pdf,1602.805,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE PUBLICIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0007,Resolución del Comit√© de Compras y Contrataciones Optic,2020/11/,Resolución-CCC-Publicidad-en-Televisi√≥n.pdf,888.273,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN E INSTALACI√ìN DE EQUIPOS PARA ENERGIZAR LOS DISPOSITIVOS DE COMUNICACI√ìN DEL DATA CENTER DEL ESTADO... OPTIC-CCC-PEEX-2020-0002,Resolución del Comit√© de Compras y Contrataciones de Optic,2020/11/,Resolución-del-CCC-OPTIC.pdf,905.065,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,NOVIEMBRE,SERVICIO DE ACTUALIZACI√ìN Y MANTENIMIENTO DE EQUIPOS FIREWALL... OPTIC-CCC-CP-2020-0004,Solicitud,2020/11/,Solicitud-actualizacion-Firewall-1.pdf,381.451,pdf
,,,,,,2020/11/,Solicitud-actualizacion-Firewall.pdf,381.451,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Solicitud,2020/11/,Solicitud-de-Compras-Renovacion-Certificados.pdf,687.925,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE PUBLICIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0007,Solicitud,2020/11/,Solicitud-Publicidad-en-televiion.pdf,205.134,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,NOVIEMBRE-2020,ADQUISICI√ìN E INSTALACI√ìN DE EQUIPOS PARA ENERGIZAR LOS DISPOSITIVOS DE COMUNICACI√ìN DEL DATA CENTER DEL ESTADO... OPTIC-CCC-PEEX-2020-0002,Solicitud,2020/11/,Solicitud-Rack-ATS.pdf,202.219,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Acta de adjudicación Iqtek Solutions Srl,2020/12/,Acta-Adjudicación-Iqtek-S.pdf,156.551,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Acta de adjudicación Solvex Dominicana Srl,2020/12/,Acta-Adjudicación-Solvex-Dom.pdf,157.31,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,DICIEMBRE-2020,SERVICIO CAPACITACI√ìN SOFTEXPERT Y RECURSOS HUMANOS OUTSOURCING. OPTIC-DAF-CM-2020-0026,Acta de adjudicación,2020/12/,Acta-de-adjudicación-CM-2020-0026.pdf,23.696,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,NOVIEMBRE,SERVICIO DE ACTUALIZACI√ìN Y MANTENIMIENTO DE EQUIPOS FIREWALL... OPTIC-CCC-CP-2020-0004,Acta de adjudicación,2020/12/,Acta-de-Adjudicación-CP-2020-0004.pdf,1004.016,pdf
,,Finanzas,Informe Financiero,Balance General - 2020,Balance General ‚Äì Noviembre 2020,2020/12/,BALANCE-GENERAL-NOVIEMBRE-2020.pdf,217.41,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,Certificación existencia de fondos,2020/12/,Certificacion-fondos-Publicidad-tv.pdf,37.585,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos Por Excepción - 2019,Procesos Por Excepción - Octubre 2019,Proceso por excepción de renovación y mantenimiento de equipos de comunicación. OPTIC-CCC-PEEX-2019-0005,Certificación de Fondos,2019/10/,Certificacion-de-Fondos.pdf,459.948,pdf
,,Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,Comparaciones de Precios diciembre/2020,2020/12/,Comparaciones-de-Precios-diciembre-2020.pdf,21.801,pdf
,,Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,Comparaciones de Precios noviembre/2020,2020/12/,Comparaciones-Precio-noviembre-2020.pdf,193.299,pdf
,,,,,,2020/12/,Compras-debajo-Umbral-diciembre-2020.pdf,49.545,pdf
,,Compras y contrataciones,Compras menores,Compras Menores 2020,Compras menores de diciembre/2020,2020/12/,Compras-Menores-Diciembre-2020.pdf,22.492,pdf
,,Compras y contrataciones,Compras menores,Compras Menores 2020,Compras menores de noviembre/2020,2020/12/,Compras-Menores-noviembre-2020.pdf,183.517,pdf
,,Compras y contrataciones,Relación de compras por debajo del umbral,Relación de Compras por debajo del umbral - 2020,Compras por debajo del Umbral noviembre/2020,2020/12/,Compras-por-debajo-Umbral-noviembre-2020.pdf,265.112,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,Orden de Compras Corporación de Radio y Televisi√≥n Srl,2020/12/,Compromiso-Color-Visi√≥n-1.pdf,34.927,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,Certificación de Cuota a Comprometer Corporación de Radio y Televisi√≥n Srl,2020/12/,Compromiso-Color-Visi√≥n.pdf,34.927,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,NOVIEMBRE,SERVICIO DE ACTUALIZACI√ìN Y MANTENIMIENTO DE EQUIPOS FIREWALL... OPTIC-CCC-CP-2020-0004,Certificación de Cuota a Comprometer  Compu-Office Dominicana Srl,2020/12/,Compromiso-Compu-Office-Dominicana.pdf,479.196,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,DICIEMBRE-2020,SERVICIO CAPACITACI√ìN SOFTEXPERT Y RECURSOS HUMANOS OUTSOURCING. OPTIC-DAF-CM-2020-0026,Certificación de Cuota a Comprometer,2020/12/,Compromiso-INNOVIX-SRL.pdf,80.224,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,NOVIEMBRE,SERVICIO DE ACTUALIZACI√ìN Y MANTENIMIENTO DE EQUIPOS FIREWALL... OPTIC-CCC-CP-2020-0004,Certificación de Cuota a Comprometer  Iqtek Solutions Srl,2020/12/,Compromiso-IQTEK-S-1.pdf,475.697,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Certificación de Cuota a Comprometer Iqtek Solutiosn Srl,2020/12/,Compromiso-Iqtek-S.pdf,475.697,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Certificación de Cuota a Comprometer Solvex Dominicana Srl,2020/12/,Compromiso-Solvex-Dominicana.pdf,233.534,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,Certificación de Cuota a Comprometer Telemedios Dominicana SA,2020/12/,Compromiso-Telemedios-Dom.pdf,33.859,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,DICIEMBRE-2020,SERVICIO CAPACITACI√ìN SOFTEXPERT Y RECURSOS HUMANOS OUTSOURCING. OPTIC-DAF-CM-2020-0026,Convocatoria,2020/12/,CONVOCATORIA-CM-2020-0026.pdf,202.263,pdf
,,Compras y contrataciones,Relación de estado de cuentas de suplidores,Estado de Cuentas de Suplidores - 2020,Estado de Cuentas al Suplidor noviembre/2020,2020/12/,CUENTAS-POR-PAGAR-PROVEEDORES-NOVIEMBRE-2020.pdf,421.615,pdf
,,Presupuesto,Ejecución del presupuesto,Ejecución Presupuestaria 2020,"Ejecución de Gastos y Aplicaciones Financieras, Noviembre 2020",2020/12/,EJECUCION-DE-GASTOS-Y-APLICACIONES-FINANCIERAS-NOVIEMBRE-2020.pdf,454.342,pdf
,,Oficina de Libre Acceso a la Información (OAI),Indice de documentos disponibles para la entrega,Indice de documentos - 2020,"√çndice de Documentos disponibles para la entrega, Noviembre 2020",2020/12/,Indice-de-Documentos-disponibles-para-la-entrega-Noviembre-2020.pdf,660.349,pdf
,,,,,,2020/11/,Indice-de-Documentos-disponibles-para-la-entrega-Octubre-2020.pdf,661.323,pdf
,,,,,,2020/10/,Indice-de-Documentos-disponibles-para-la-entrega-Septiembre-2020.pdf,660.209,pdf
,,Finanzas,Relación de ingresos y egresos,Ingresos y egresos 2020,Informe de Tesorer√≠a (Ingresos y Egresos) Noviembre,2020/12/,Informe-de-Tesorer√≠a-Ingresos-y-Egresos-Noviembre-2020.pdf,454.342,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,Informe Pericial justificando la Excepción,2020/12/,Informe-Pericial-justificando-la-excepción.pdf,41.935,pdf
,Finanzas,Relación de ingresos y egresos,Libramientos,Libramientos 2020,Libramientos emitidos ‚Äì Noviembre 2020,2020/12/,LIBRAMIENTOS-EMITIDOS-MES-DE-NOVIEMBRE-2020.pdf,362.246,pdf
,,Compras y contrataciones,Hist√≥rico lista de compras y contrataciones realizadas y aprobadas,Compras y Contrataciones - 2020,Listado de Compras realizadas y aprobadas noviembre 2020,2020/12/,Lista-orden-de-Compras-noviembre-2020.pdf,305.505,pdf
,,Compras y contrataciones,Hist√≥rico lista de compras y contrataciones realizadas y aprobadas,Compras y Contrataciones - 2020,Listado de Compras realizadas y aprobadas diciembre 2020,2020/12/,Listado-de-Compras-diciembre-2020.pdf,49.289,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,DICIEMBRE-2020,SERVICIO CAPACITACI√ìN SOFTEXPERT Y RECURSOS HUMANOS OUTSOURCING. OPTIC-DAF-CM-2020-0026,Listado de participantes,2020/12/,Listado-de-Participantes-CM-2020-0026-1.pdf,33.186,pdf
,,,,,Listado de participantes,2020/12/,Listado-de-Participantes-CM-2020-0026.pdf,33.186,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,Listado de participantes,2020/12/,Listado-de-Participantes-PEPB-2020-0008.pdf,39.021,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de Precios - 2020,NOVIEMBRE,SERVICIO DE ACTUALIZACI√ìN Y MANTENIMIENTO DE EQUIPOS FIREWALL... OPTIC-CCC-CP-2020-0004,Listado de Participantes,2020/12/,Listado-Particpantes-CP-2020-0004.pdf,171.355,pdf
,,,,,,2020/12/,NOMINA-DATOS-ABIERTOS-ENERO-2018-NOVIEBRE-2020-CSV.csv,1074.704,csv
,,,,,,2020/12/,NOMINA-DATOS-ABIERTOS-ENERO-2018-NOVIEBRE-2020-ODS.ods,479.462,ods
,,,,,,2020/12/,NOMINA-DATOS-ABIERTOS-ENERO-2018-NOVIEBRE-2020-XLSX.xlsx,375.108,xlsx
,Recursos Humanos,Nómina,Nómina 2020,Nómina de Noviembre 2020,"Nómina de Sueldos: Personal de Vigilancia, Noviembre 2020",2020/12/,NOMINA-PERSONAL-DE-SEGURIDAD-NOVIEMBRE-2020.pdf,206.467,pdf
,Recursos Humanos,Nómina,Nómina 2020,Nómina de Noviembre 2020,"Nómina de Sueldos: Personal fijo, Noviembre 2020",2020/12/,NOMINA-PERSONAL-FIJO-NOVIEMBRE-2020.pdf,309.494,pdf
,Recursos Humanos,Nómina,Nómina 2020,Nómina de Noviembre 2020,"Nómina de Sueldos: T√©cnico Contratado, Noviembre 2020",2020/12/,NOMINA-TECNICO-CONTRATADO-NOVIEMBRE-2020.pdf,309.123,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,DICIEMBRE-2020,SERVICIO CAPACITACI√ìN SOFTEXPERT Y RECURSOS HUMANOS OUTSOURCING. OPTIC-DAF-CM-2020-0026,Orden de Compras,2020/12/,Orden-de-Compras-Innovix.pdf,47.192,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Orden de Compras Iqtek Solutions Srl,2020/12/,Orden-de-Compras-IQTEK-S.pdf,452.797,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,NOVIEMBRE-2020,ADQUISICI√ìN DE SERVICIO DE RENOVACI√ìN DE CERTIFICADOS... OPTIC-DAF-CM-2020-0024,Orden de Compras Solvex Dominicana Srl,2020/12/,Orden-de-Compras-Solvex-Dom.pdf,452.581,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,DICIEMBRE/2020,PROCESO DE EXCEPCI√ìN PUBLCIDAD EN TELEVISI√ìN... OPTIC-CCC-PEPB-2020-0008,"Orden de Compras Telemedios Dominicana, SA",2020/12/,Orden-de-Compras-Telemedios-Dom.pdf,51.763,pdf
Compras y contrataciones,Compras menores,Compras Menores 2020,DICIEMBRE-2020,SERVICIO CAPACITACI√ìN SOFTEXPERT Y RECURSOS HUMANOS OUTSOURCING. OPTIC-DAF-CM-2020-0026,Especificaciones tecnicas/Pliego de condiciones,2020/12/,Pliego-de-Condiciones-SoftExpert-y-Outsourcing-1.pdf,3642.545,pdf
,,,,,Solicitud,2020/12/,Pliego-de-Condiciones-SoftExpert-y-Outsourcing.pdf,3642.545,pdf
,,,,,,2020/11/,Pliego-de-Condiciones.pdf,513.947,pdf
,,,Presupuesto,Presupuesto Aprobado,Presupuesto Aprobado ‚Äì Noviembre 2020,2020/12/,PRESUPUESTO-DE-GASTOS-Y-APLICACIONES-FINANCIERAS-NOVIEMBRE-2020.pdf,391.913,pdf
,,Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos por Excepción - 2020,Proceso de Excepción diciembre/2020,2020/12/,Procesos-Excepción-diciembre-2020.pdf,22.044,pdf
